city,category,ipc,year,month
Manizales,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.04,2023,4
Florencia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.94,2023,4
Popayán,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.25,2023,4
Valledupar,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.76,2023,4
Montería,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.73,2023,4
Neiva,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.7,2023,4
Riohacha,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.05,2023,4
Santa Marta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.57,2023,4
Villavicencio,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.16,2023,4
Pasto,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.23,2023,4
Cúcuta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.04,2023,4
Armenia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.4,2023,4
Pereira,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.29,2023,4
Bucaramanga,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.43,2023,4
Sincelejo,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.66,2023,4
Ibagué,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.66,2023,4
Cali,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.37,2023,4
Otras Areas Urbanas,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.71,2023,4
Medellín,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.47,2023,4
Barranquilla,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.29,2023,4
"Bogotá, D.C.","Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.1,2023,4
Cartagena De Indias,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.85,2023,4
Tunja,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.72,2023,4
Manizales,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.45,2023,4
Florencia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.91,2023,4
Popayán,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.85,2023,4
Valledupar,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.34,2023,4
Montería,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.84,2023,4
Neiva,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.54,2023,4
Riohacha,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.21,2023,4
Santa Marta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.05,2023,4
Villavicencio,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.83,2023,4
Pasto,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.87,2023,4
Cúcuta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.55,2023,4
Armenia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.2,2023,4
Pereira,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.11,2023,4
Bucaramanga,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.88,2023,4
Sincelejo,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.07,2023,4
Ibagué,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.66,2023,4
Cali,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.97,2023,4
Otras Areas Urbanas,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.1,2023,4
Medellín,Salud,1.78,2023,4
Barranquilla,Salud,1.57,2023,4
"Bogotá, D.C.",Salud,0.98,2023,4
Cartagena De Indias,Salud,0.9,2023,4
Tunja,Salud,0.83,2023,4
Manizales,Salud,1.41,2023,4
Florencia,Salud,1.3,2023,4
Popayán,Salud,1.06,2023,4
Valledupar,Salud,1.46,2023,4
Montería,Salud,0.26,2023,4
Neiva,Salud,0.21,2023,4
Riohacha,Salud,1.1,2023,4
Santa Marta,Salud,0.89,2023,4
Villavicencio,Salud,0.5,2023,4
Pasto,Salud,0.23,2023,4
Cúcuta,Salud,-0.25,2023,4
Armenia,Salud,1.04,2023,4
Pereira,Salud,0.98,2023,4
Bucaramanga,Salud,0.56,2023,4
Sincelejo,Salud,1.55,2023,4
Ibagué,Salud,1.85,2023,4
Cali,Salud,0.59,2023,4
Otras Areas Urbanas,Salud,0.84,2023,4
Medellín,Transporte,1.06,2023,4
Barranquilla,Transporte,1.13,2023,4
"Bogotá, D.C.",Transporte,1.08,2023,4
Cartagena De Indias,Transporte,3.26,2023,4
Tunja,Transporte,0.8,2023,4
Manizales,Transporte,1.07,2023,4
Florencia,Transporte,1.37,2023,4
Popayán,Transporte,0.89,2023,4
Valledupar,Transporte,1.75,2023,4
Montería,Transporte,3.36,2023,4
Neiva,Transporte,1.38,2023,4
Riohacha,Transporte,1.67,2023,4
Santa Marta,Transporte,1.38,2023,4
Villavicencio,Transporte,1.09,2023,4
Pasto,Transporte,1.03,2023,4
Cúcuta,Transporte,4.78,2023,4
Armenia,Transporte,1.39,2023,4
Pereira,Transporte,1.12,2023,4
Bucaramanga,Transporte,1.26,2023,4
Sincelejo,Transporte,0.89,2023,4
Ibagué,Transporte,0.84,2023,4
Cali,Transporte,1.22,2023,4
Otras Areas Urbanas,Transporte,1.94,2023,4
Medellín,Información Y Comunicación,-0.04,2023,4
Barranquilla,Información Y Comunicación,-0.04,2023,4
"Bogotá, D.C.",Información Y Comunicación,0.09,2023,4
Cartagena De Indias,Información Y Comunicación,-0.06,2023,4
Tunja,Información Y Comunicación,-0.17,2023,4
Manizales,Información Y Comunicación,0.0,2023,4
Florencia,Información Y Comunicación,0.05,2023,4
Popayán,Información Y Comunicación,0.31,2023,4
Valledupar,Información Y Comunicación,0.02,2023,4
Montería,Información Y Comunicación,-0.01,2023,4
Neiva,Información Y Comunicación,-0.03,2023,4
Riohacha,Información Y Comunicación,-0.08,2023,4
Santa Marta,Información Y Comunicación,-0.06,2023,4
Villavicencio,Información Y Comunicación,-0.03,2023,4
Pasto,Información Y Comunicación,0.01,2023,4
Cúcuta,Información Y Comunicación,-0.04,2023,4
Armenia,Información Y Comunicación,-0.09,2023,4
Pereira,Información Y Comunicación,0.2,2023,4
Bucaramanga,Información Y Comunicación,0.05,2023,4
Sincelejo,Información Y Comunicación,-0.03,2023,4
Ibagué,Información Y Comunicación,0.0,2023,4
Cali,Información Y Comunicación,0.0,2023,4
Otras Areas Urbanas,Información Y Comunicación,-0.02,2023,4
Medellín,Recreación Y Cultura,0.21,2023,4
Barranquilla,Recreación Y Cultura,2.2,2023,4
"Bogotá, D.C.",Recreación Y Cultura,0.63,2023,4
Cartagena De Indias,Recreación Y Cultura,0.59,2023,4
Tunja,Recreación Y Cultura,0.88,2023,4
Manizales,Recreación Y Cultura,0.96,2023,4
Florencia,Recreación Y Cultura,0.34,2023,4
Popayán,Recreación Y Cultura,0.46,2023,4
Valledupar,Recreación Y Cultura,0.03,2023,4
Montería,Recreación Y Cultura,0.26,2023,4
Neiva,Recreación Y Cultura,0.23,2023,4
Riohacha,Recreación Y Cultura,0.53,2023,4
Santa Marta,Recreación Y Cultura,0.07,2023,4
Villavicencio,Recreación Y Cultura,0.65,2023,4
Pasto,Recreación Y Cultura,0.06,2023,4
Cúcuta,Recreación Y Cultura,0.32,2023,4
Armenia,Recreación Y Cultura,0.23,2023,4
Pereira,Recreación Y Cultura,0.6,2023,4
Bucaramanga,Recreación Y Cultura,-0.11,2023,4
Sincelejo,Recreación Y Cultura,0.38,2023,4
Ibagué,Recreación Y Cultura,-0.32,2023,4
Cali,Recreación Y Cultura,-0.14,2023,4
Otras Areas Urbanas,Recreación Y Cultura,0.67,2023,4
Medellín,Educación,0.21,2023,4
Barranquilla,Educación,0.06,2023,4
"Bogotá, D.C.",Educación,0.07,2023,4
Cartagena De Indias,Educación,0.03,2023,4
Tunja,Educación,0.07,2023,4
Manizales,Educación,0.04,2023,4
Florencia,Educación,0.0,2023,4
Popayán,Educación,0.9,2023,4
Valledupar,Educación,0.03,2023,4
Montería,Educación,0.0,2023,4
Neiva,Educación,0.74,2023,4
Riohacha,Educación,0.0,2023,4
Santa Marta,Educación,0.06,2023,4
Villavicencio,Educación,0.02,2023,4
Pasto,Educación,0.01,2023,4
Cúcuta,Educación,0.01,2023,4
Armenia,Educación,0.0,2023,4
Pereira,Educación,0.06,2023,4
Bucaramanga,Educación,0.67,2023,4
Sincelejo,Educación,0.04,2023,4
Ibagué,Educación,0.06,2023,4
Cali,Educación,0.01,2023,4
Otras Areas Urbanas,Educación,0.01,2023,4
Medellín,Restaurantes Y Hoteles,1.24,2023,4
Barranquilla,Restaurantes Y Hoteles,0.57,2023,4
"Bogotá, D.C.",Restaurantes Y Hoteles,1.05,2023,4
Cartagena De Indias,Restaurantes Y Hoteles,0.93,2023,4
Tunja,Restaurantes Y Hoteles,0.91,2023,4
Manizales,Restaurantes Y Hoteles,0.64,2023,4
Florencia,Restaurantes Y Hoteles,1.49,2023,4
Popayán,Restaurantes Y Hoteles,0.74,2023,4
Valledupar,Restaurantes Y Hoteles,0.77,2023,4
Montería,Restaurantes Y Hoteles,0.67,2023,4
Neiva,Restaurantes Y Hoteles,0.77,2023,4
Riohacha,Restaurantes Y Hoteles,1.03,2023,4
Santa Marta,Restaurantes Y Hoteles,0.87,2023,4
Villavicencio,Restaurantes Y Hoteles,0.89,2023,4
Pasto,Restaurantes Y Hoteles,0.25,2023,4
Cúcuta,Restaurantes Y Hoteles,1.75,2023,4
Armenia,Restaurantes Y Hoteles,1.15,2023,4
Pereira,Restaurantes Y Hoteles,1.37,2023,4
Bucaramanga,Restaurantes Y Hoteles,0.99,2023,4
Sincelejo,Restaurantes Y Hoteles,1.26,2023,4
Ibagué,Restaurantes Y Hoteles,0.71,2023,4
Cali,Restaurantes Y Hoteles,1.15,2023,4
Otras Areas Urbanas,Restaurantes Y Hoteles,0.88,2023,4
Medellín,Bienes Y Servicios Diversos,1.01,2023,4
Barranquilla,Bienes Y Servicios Diversos,-0.3,2023,4
"Bogotá, D.C.",Bienes Y Servicios Diversos,1.01,2023,4
Cartagena De Indias,Bienes Y Servicios Diversos,1.07,2023,4
Tunja,Bienes Y Servicios Diversos,0.68,2023,4
Manizales,Bienes Y Servicios Diversos,0.73,2023,4
Florencia,Bienes Y Servicios Diversos,1.18,2023,4
Popayán,Bienes Y Servicios Diversos,1.12,2023,4
Valledupar,Bienes Y Servicios Diversos,1.99,2023,4
Montería,Bienes Y Servicios Diversos,1.52,2023,4
Neiva,Bienes Y Servicios Diversos,0.26,2023,4
Riohacha,Bienes Y Servicios Diversos,1.14,2023,4
Santa Marta,Bienes Y Servicios Diversos,0.22,2023,4
Villavicencio,Bienes Y Servicios Diversos,1.33,2023,4
Pasto,Bienes Y Servicios Diversos,0.81,2023,4
Cúcuta,Bienes Y Servicios Diversos,0.88,2023,4
Armenia,Bienes Y Servicios Diversos,0.65,2023,4
Pereira,Bienes Y Servicios Diversos,1.12,2023,4
Bucaramanga,Bienes Y Servicios Diversos,0.44,2023,4
Sincelejo,Bienes Y Servicios Diversos,0.99,2023,4
Ibagué,Bienes Y Servicios Diversos,0.82,2023,4
Cali,Bienes Y Servicios Diversos,0.93,2023,4
Otras Areas Urbanas,Bienes Y Servicios Diversos,1.0,2023,4
Medellín,Total,0.8,2023,4
Barranquilla,Total,0.58,2023,4
"Bogotá, D.C.",Total,0.89,2023,4
Cartagena De Indias,Total,0.94,2023,4
Tunja,Total,0.35,2023,4
Manizales,Total,0.66,2023,4
Florencia,Total,0.54,2023,4
Popayán,Total,0.47,2023,4
Valledupar,Total,0.74,2023,4
Montería,Total,0.87,2023,4
Neiva,Total,0.61,2023,4
Riohacha,Total,0.96,2023,4
Santa Marta,Total,0.75,2023,4
Villavicencio,Total,0.55,2023,4
Pasto,Total,0.34,2023,4
Cúcuta,Total,1.12,2023,4
Armenia,Total,0.79,2023,4
Pereira,Total,0.79,2023,4
Bucaramanga,Total,0.49,2023,4
Sincelejo,Total,0.76,2023,4
Ibagué,Total,0.21,2023,4
Cali,Total,0.72,2023,4
Otras Areas Urbanas,Total,0.76,2023,4
Medellín,Alimentos Y Bebidas No Alcohólicas,-1.13,2023,5
Barranquilla,Alimentos Y Bebidas No Alcohólicas,-0.21,2023,5
"Bogotá, D.C.",Alimentos Y Bebidas No Alcohólicas,-1.03,2023,5
Cartagena De Indias,Alimentos Y Bebidas No Alcohólicas,-0.04,2023,5
Tunja,Alimentos Y Bebidas No Alcohólicas,-1.14,2023,5
Manizales,Alimentos Y Bebidas No Alcohólicas,-0.63,2023,5
Florencia,Alimentos Y Bebidas No Alcohólicas,-0.77,2023,5
Popayán,Alimentos Y Bebidas No Alcohólicas,-0.7,2023,5
Valledupar,Alimentos Y Bebidas No Alcohólicas,-0.15,2023,5
Montería,Alimentos Y Bebidas No Alcohólicas,-0.06,2023,5
Neiva,Alimentos Y Bebidas No Alcohólicas,-1.01,2023,5
Riohacha,Alimentos Y Bebidas No Alcohólicas,-0.29,2023,5
Santa Marta,Alimentos Y Bebidas No Alcohólicas,-0.65,2023,5
Villavicencio,Alimentos Y Bebidas No Alcohólicas,-0.65,2023,5
Pasto,Alimentos Y Bebidas No Alcohólicas,-0.58,2023,5
Cúcuta,Alimentos Y Bebidas No Alcohólicas,-1.63,2023,5
Armenia,Alimentos Y Bebidas No Alcohólicas,-1.29,2023,5
Pereira,Alimentos Y Bebidas No Alcohólicas,-0.87,2023,5
Bucaramanga,Alimentos Y Bebidas No Alcohólicas,-1.35,2023,5
Sincelejo,Alimentos Y Bebidas No Alcohólicas,1.17,2023,5
Ibagué,Alimentos Y Bebidas No Alcohólicas,-0.91,2023,5
Cali,Alimentos Y Bebidas No Alcohólicas,-0.79,2023,5
Otras Areas Urbanas,Alimentos Y Bebidas No Alcohólicas,-0.07,2023,5
Medellín,Bebidas Alcohólicas Y Tabaco,1.46,2023,5
Barranquilla,Bebidas Alcohólicas Y Tabaco,0.53,2023,5
"Bogotá, D.C.",Bebidas Alcohólicas Y Tabaco,1.54,2023,5
Cartagena De Indias,Bebidas Alcohólicas Y Tabaco,1.19,2023,5
Tunja,Bebidas Alcohólicas Y Tabaco,0.8,2023,5
Manizales,Bebidas Alcohólicas Y Tabaco,0.96,2023,5
Florencia,Bebidas Alcohólicas Y Tabaco,0.64,2023,5
Popayán,Bebidas Alcohólicas Y Tabaco,0.25,2023,5
Valledupar,Bebidas Alcohólicas Y Tabaco,0.07,2023,5
Montería,Bebidas Alcohólicas Y Tabaco,1.0,2023,5
Neiva,Bebidas Alcohólicas Y Tabaco,0.85,2023,5
Riohacha,Bebidas Alcohólicas Y Tabaco,0.71,2023,5
Santa Marta,Bebidas Alcohólicas Y Tabaco,1.23,2023,5
Villavicencio,Bebidas Alcohólicas Y Tabaco,-0.14,2023,5
Pasto,Bebidas Alcohólicas Y Tabaco,1.22,2023,5
Cúcuta,Bebidas Alcohólicas Y Tabaco,1.09,2023,5
Armenia,Bebidas Alcohólicas Y Tabaco,0.48,2023,5
Pereira,Bebidas Alcohólicas Y Tabaco,0.55,2023,5
Bucaramanga,Bebidas Alcohólicas Y Tabaco,0.78,2023,5
Sincelejo,Bebidas Alcohólicas Y Tabaco,3.17,2023,5
Ibagué,Bebidas Alcohólicas Y Tabaco,0.9,2023,5
Cali,Bebidas Alcohólicas Y Tabaco,0.76,2023,5
Otras Areas Urbanas,Bebidas Alcohólicas Y Tabaco,0.47,2023,5
Medellín,Prendas De Vestir Y Calzado,0.23,2023,5
Barranquilla,Prendas De Vestir Y Calzado,0.5,2023,5
"Bogotá, D.C.",Prendas De Vestir Y Calzado,0.76,2023,5
Cartagena De Indias,Prendas De Vestir Y Calzado,0.84,2023,5
Tunja,Prendas De Vestir Y Calzado,0.66,2023,5
Manizales,Prendas De Vestir Y Calzado,0.08,2023,5
Florencia,Prendas De Vestir Y Calzado,0.99,2023,5
Popayán,Prendas De Vestir Y Calzado,0.56,2023,5
Valledupar,Prendas De Vestir Y Calzado,0.89,2023,5
Montería,Prendas De Vestir Y Calzado,1.2,2023,5
Neiva,Prendas De Vestir Y Calzado,0.58,2023,5
Riohacha,Prendas De Vestir Y Calzado,0.89,2023,5
Santa Marta,Prendas De Vestir Y Calzado,0.2,2023,5
Villavicencio,Prendas De Vestir Y Calzado,0.56,2023,5
Pasto,Prendas De Vestir Y Calzado,0.22,2023,5
Cúcuta,Prendas De Vestir Y Calzado,0.81,2023,5
Armenia,Prendas De Vestir Y Calzado,0.53,2023,5
Pereira,Prendas De Vestir Y Calzado,0.42,2023,5
Bucaramanga,Prendas De Vestir Y Calzado,0.99,2023,5
Sincelejo,Prendas De Vestir Y Calzado,0.82,2023,5
Ibagué,Prendas De Vestir Y Calzado,0.32,2023,5
Cali,Prendas De Vestir Y Calzado,0.61,2023,5
Otras Areas Urbanas,Prendas De Vestir Y Calzado,0.42,2023,5
Medellín,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.7,2023,5
Barranquilla,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.95,2023,5
"Bogotá, D.C.","Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.83,2023,5
Cartagena De Indias,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.67,2023,5
Tunja,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",-0.33,2023,5
Manizales,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.5,2023,5
Florencia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.58,2023,5
Popayán,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.47,2023,5
Valledupar,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.92,2023,5
Montería,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.66,2023,5
Neiva,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.94,2023,5
Riohacha,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.74,2023,5
Santa Marta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.2,2023,5
Villavicencio,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.46,2023,5
Pasto,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.69,2023,5
Cúcuta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.73,2023,5
Armenia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.17,2023,5
Pereira,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.33,2023,5
Bucaramanga,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.08,2023,5
Sincelejo,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.46,2023,5
Ibagué,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.54,2023,5
Cali,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.89,2023,5
Otras Areas Urbanas,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.68,2023,5
Medellín,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.92,2023,5
Barranquilla,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.17,2023,5
"Bogotá, D.C.","Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.08,2023,5
Cartagena De Indias,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.1,2023,5
Tunja,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.61,2023,5
Manizales,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.29,2023,5
Florencia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.95,2023,5
Popayán,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.89,2023,5
Valledupar,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.84,2023,5
Montería,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.49,2023,5
Neiva,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.14,2023,5
Riohacha,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.31,2023,5
Santa Marta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.73,2023,5
Villavicencio,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.7,2023,5
Pasto,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.54,2023,5
Cúcuta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.71,2023,5
Armenia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.77,2023,5
Pereira,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.5,2023,5
Bucaramanga,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.56,2023,5
Sincelejo,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.17,2023,5
Ibagué,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.39,2023,5
Cali,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.57,2023,5
Otras Areas Urbanas,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.88,2023,5
Medellín,Salud,1.7,2023,5
Barranquilla,Salud,0.55,2023,5
"Bogotá, D.C.",Salud,0.66,2023,5
Cartagena De Indias,Salud,0.76,2023,5
Tunja,Salud,1.35,2023,5
Manizales,Salud,0.44,2023,5
Florencia,Salud,0.57,2023,5
Popayán,Salud,0.54,2023,5
Valledupar,Salud,0.8,2023,5
Montería,Salud,0.55,2023,5
Neiva,Salud,0.44,2023,5
Riohacha,Salud,0.79,2023,5
Santa Marta,Salud,0.69,2023,5
Villavicencio,Salud,0.71,2023,5
Pasto,Salud,0.58,2023,5
Cúcuta,Salud,0.44,2023,5
Armenia,Salud,0.11,2023,5
Pereira,Salud,0.72,2023,5
Bucaramanga,Salud,1.13,2023,5
Sincelejo,Salud,1.35,2023,5
Ibagué,Salud,0.75,2023,5
Cali,Salud,0.72,2023,5
Otras Areas Urbanas,Salud,0.7,2023,5
Medellín,Transporte,1.02,2023,5
Barranquilla,Transporte,1.54,2023,5
"Bogotá, D.C.",Transporte,0.97,2023,5
Cartagena De Indias,Transporte,1.62,2023,5
Tunja,Transporte,0.88,2023,5
Manizales,Transporte,1.08,2023,5
Florencia,Transporte,2.62,2023,5
Popayán,Transporte,1.84,2023,5
Valledupar,Transporte,2.68,2023,5
Montería,Transporte,1.97,2023,5
Neiva,Transporte,1.59,2023,5
Riohacha,Transporte,1.69,2023,5
Santa Marta,Transporte,1.38,2023,5
Villavicencio,Transporte,1.21,2023,5
Pasto,Transporte,1.49,2023,5
Cúcuta,Transporte,2.14,2023,5
Armenia,Transporte,1.85,2023,5
Pereira,Transporte,1.5,2023,5
Bucaramanga,Transporte,1.4,2023,5
Sincelejo,Transporte,2.05,2023,5
Ibagué,Transporte,1.05,2023,5
Cali,Transporte,1.26,2023,5
Otras Areas Urbanas,Transporte,1.54,2023,5
Medellín,Información Y Comunicación,0.16,2023,5
Barranquilla,Información Y Comunicación,0.04,2023,5
"Bogotá, D.C.",Información Y Comunicación,0.05,2023,5
Cartagena De Indias,Información Y Comunicación,-0.08,2023,5
Tunja,Información Y Comunicación,0.05,2023,5
Manizales,Información Y Comunicación,0.1,2023,5
Florencia,Información Y Comunicación,0.21,2023,5
Popayán,Información Y Comunicación,-0.04,2023,5
Valledupar,Información Y Comunicación,0.02,2023,5
Montería,Información Y Comunicación,-0.01,2023,5
Neiva,Información Y Comunicación,0.25,2023,5
Riohacha,Información Y Comunicación,-0.19,2023,5
Santa Marta,Información Y Comunicación,-0.06,2023,5
Villavicencio,Información Y Comunicación,0.04,2023,5
Pasto,Información Y Comunicación,-0.11,2023,5
Cúcuta,Información Y Comunicación,0.09,2023,5
Armenia,Información Y Comunicación,-0.06,2023,5
Pereira,Información Y Comunicación,-0.14,2023,5
Bucaramanga,Información Y Comunicación,0.13,2023,5
Sincelejo,Información Y Comunicación,0.03,2023,5
Ibagué,Información Y Comunicación,-0.07,2023,5
Cali,Información Y Comunicación,0.01,2023,5
Otras Areas Urbanas,Información Y Comunicación,0.0,2023,5
Medellín,Recreación Y Cultura,0.77,2023,5
Barranquilla,Recreación Y Cultura,-1.03,2023,5
"Bogotá, D.C.",Recreación Y Cultura,0.12,2023,5
Cartagena De Indias,Recreación Y Cultura,-0.89,2023,5
Tunja,Recreación Y Cultura,-0.52,2023,5
Manizales,Recreación Y Cultura,0.9,2023,5
Florencia,Recreación Y Cultura,-1.36,2023,5
Popayán,Recreación Y Cultura,-0.27,2023,5
Valledupar,Recreación Y Cultura,-0.84,2023,5
